,customer,response,coverage,education,effective_to_date,employment_status,gender,location_code,renew_offer_type,vehicle_size,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,day,month,year,claim_amount_bin,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate,policy_type_Personal,policy_type_Special,policy_number_L1,policy_number_L2,policy_number_L3,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,coverage_ordinal,employment_status_ordinal,location_code_ordinal,vehicle_size_ordinal
98,RI22468,No,Basic,Bachelor,2011-01-22,Employed,F,Urban,Offer3,Medsize,5745.94334,57740,74,30,87,3,9,269.905129,22,1,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,2,2,1
99,FZ30935,No,Extended,College,2011-02-25,Employed,M,Suburban,Offer1,Small,6066.115969,32627,76,11,60,0,7,380.036697,25,2,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1,2,1,0
100,UG93476,Yes,Basic,College,2011-01-11,Unemployed,F,Suburban,Offer1,Medsize,8002.308333,0,107,3,65,0,3,513.6,11,1,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,0,1,1
101,AB96670,Yes,Basic,College,2011-01-31,Unemployed,M,Suburban,Offer1,Medsize,2393.915369,0,70,24,10,0,1,425.266308,31,1,2011,Q3,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,0,1,1
102,XK64261,No,Basic,Bachelor,2011-01-12,Employed,M,Rural,Offer3,Medsize,4762.8179,65795,62,2,85,1,3,49.011099,12,1,2011,Lower Bound,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,2,0,1
103,EV68375,Yes,Premium,College,2011-02-16,Employed,M,Suburban,Offer2,Medsize,4330.38602,60475,107,9,18,0,1,513.6,16,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2,2,1,1
104,UN51653,No,Extended,High School or Below,2011-02-09,Unemployed,F,Suburban,Offer1,Medsize,9402.729769,0,130,28,88,0,4,936.0,9,2,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,1,1
105,TO96662,No,Extended,Bachelor,2011-01-19,Employed,F,Rural,Offer1,Small,6966.694527,41837,88,29,93,0,9,142.062768,19,1,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,2,0,0
106,MR52087,No,Basic,Bachelor,2011-01-04,Employed,F,Rural,Offer3,Medsize,7694.064293,32303,65,13,34,0,2,45.152521,4,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
107,DE75225,No,Basic,High School or Below,2011-01-09,Unemployed,M,Suburban,Offer1,Medsize,8717.561149,0,117,5,89,1,3,561.6,9,1,2011,Upper Bound,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
108,EP80820,No,Basic,Bachelor,2011-01-27,Employed,F,Rural,Offer1,Medsize,5928.748528,40531,74,17,32,0,9,30.567357,27,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,2,0,1
109,GU99037,No,Basic,College,2011-02-14,Employed,M,Urban,Offer4,Medsize,2452.977288,79898,62,5,86,1,1,271.606799,14,2,2011,Lower Bound,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,2,2,1
110,WI57118,No,Extended,College,2011-02-27,Employed,M,Suburban,Offer4,Small,6701.571657,56398,85,4,18,0,7,408.0,27,2,2011,Q3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,2,1,0
111,YQ74870,No,Extended,High School or Below,2011-02-12,Employed,M,Suburban,Offer2,Small,7556.24034,35257,98,16,2,1,8,470.4,12,2,2011,Q3,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,2,1,0
112,MQ14219,No,Basic,College,2011-02-26,Employed,M,Suburban,Offer2,Medsize,8492.6988,27804,109,19,54,0,7,784.8,26,2,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,2,1,1
113,KN20603,No,Basic,Bachelor,2011-02-20,Employed,M,Suburban,Offer1,Medsize,7713.494046,45506,66,16,32,2,2,316.8,20,2,2011,Q1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,1,1
114,CR48975,No,Basic,High School or Below,2011-02-02,Employed,M,Suburban,Offer4,Medsize,24084.5352,65196,67,0,54,0,2,396.082036,2,2,2011,Q3,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,1,1
115,JI70886,No,Basic,High School or Below,2011-02-15,Unemployed,M,Suburban,Offer1,Medsize,7290.069769,0,102,11,70,1,3,489.6,15,2,2011,Q3,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,1,1
116,VF72557,Yes,Extended,High School or Below,2011-02-18,Retired,M,Suburban,Offer2,Medsize,4772.943848,20993,133,35,90,0,1,638.4,18,2,2011,Upper Bound,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,1,1,1
117,OX28638,No,Extended,High School or Below,2011-01-21,Employed,M,Suburban,Offer2,Medsize,6806.491395,37839,86,35,77,0,9,465.633954,21,1,2011,Q3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1,2,1,1
118,SK55033,No,Basic,Bachelor,2011-01-15,Employed,F,Suburban,Offer3,Medsize,2469.781334,92711,62,24,10,0,1,368.400146,15,1,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,2,1,1
119,OO88645,No,Extended,College,2011-02-05,Employed,F,Urban,Offer2,Medsize,3103.923041,74665,78,10,90,2,1,236.902001,5,2,2011,Lower Bound,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1,2,2,1
120,YT36855,No,Extended,College,2011-02-24,Unemployed,M,Suburban,Offer3,Medsize,2981.875575,0,83,26,89,0,1,582.679087,24,2,2011,Upper Bound,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0,1,1
121,CW82151,No,Basic,Bachelor,2011-01-05,Employed,M,Rural,Offer1,Medsize,8902.737595,46833,112,6,3,0,9,64.109663,5,1,2011,Lower Bound,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,2,0,1
122,DY22043,No,Basic,High School or Below,2011-01-28,Employed,F,Suburban,Offer3,Small,5499.447223,88768,68,17,77,0,7,326.4,28,1,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,2,1,0
123,SH36774,No,Basic,High School or Below,2011-01-12,Employed,M,Suburban,Offer3,Medsize,15023.59858,28262,192,9,77,0,3,921.6,12,1,2011,Upper Bound,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,2,1,1
124,EM43724,No,Basic,Bachelor,2011-02-16,Employed,F,Rural,Offer1,Medsize,2509.107875,33555,63,17,11,0,1,101.89645,16,2,2011,Lower Bound,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,2,0,1
125,FH85960,No,Premium,College,2011-01-03,Employed,M,Suburban,Offer1,Medsize,31221.7481,42780,113,10,27,1,2,542.4,3,1,2011,Q3,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,2,2,1,1
126,XA55993,No,Extended,Master,2011-02-07,Employed,F,Rural,Offer2,Medsize,3133.503432,58850,78,20,26,0,1,143.747794,7,2,2011,Lower Bound,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,0,1
127,GO36627,No,Extended,College,2011-01-13,Employed,M,Urban,Offer1,Medsize,3837.451863,21880,97,29,37,0,1,424.077159,13,1,2011,Q3,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2,2,1
128,QH48047,Yes,Basic,College,2011-01-03,Retired,M,Suburban,Offer2,Medsize,11790.49617,25251,66,13,43,0,2,316.8,3,1,2011,Q1,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,1,1,1
129,RB50392,No,Basic,Master,2011-02-17,Unemployed,F,Rural,Offer2,Medsize,7838.068321,0,69,9,12,0,2,2.704934,17,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,1
130,UH65059,No,Basic,High School or Below,2011-01-21,Employed,M,Suburban,Offer1,Medsize,4305.808345,24188,109,14,82,0,1,523.2,21,1,2011,Q3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,2,1,1
131,FV21968,No,Basic,Bachelor,2011-01-26,Employed,F,Rural,Offer1,Medsize,5973.976904,41611,74,14,8,0,8,113.801497,26,1,2011,Lower Bound,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,0,1
132,QA87025,No,Basic,Bachelor,2011-01-31,Employed,F,Urban,Offer1,Medsize,5670.442396,28406,72,16,35,1,4,192.87572,31,1,2011,Lower Bound,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,2,2,1
133,TQ13499,No,Premium,College,2011-01-02,Employed,M,Suburban,Offer1,Small,4731.749346,69833,118,32,99,0,1,828.662719,2,1,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,2,2,1,0
134,BU44523,No,Basic,High School or Below,2011-02-07,Unemployed,F,Suburban,Offer1,Small,8026.379641,0,74,15,91,0,2,532.8,7,2,2011,Q3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,0,1,0
136,PU25891,No,Basic,High School or Below,2011-01-11,Employed,F,Rural,Offer1,Medsize,9618.310865,80536,119,5,83,0,3,53.798708,11,1,2011,Lower Bound,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0,2,0,1
137,RB81636,No,Basic,College,2011-01-15,Unemployed,F,Suburban,Offer2,Small,2274.775451,0,63,2,5,0,1,606.642452,15,1,2011,Upper Bound,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,0,1,0
138,SX26335,No,Extended,College,2011-02-08,Employed,F,Urban,Offer4,Medsize,9552.926922,97732,79,0,70,0,2,289.9122,8,2,2011,Q1,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,2,1
139,AZ95587,No,Extended,Bachelor,2011-01-11,Employed,F,Urban,Offer3,Small,10388.55323,61222,89,20,55,0,2,392.604371,11,1,2011,Q3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,1,2,2,0
140,DS81757,No,Basic,College,2011-01-09,Unemployed,M,Suburban,Offer4,Large,2470.121222,0,74,7,20,0,1,721.242206,9,1,2011,Upper Bound,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,1,2
141,OJ94107,No,Premium,Master,2011-02-04,Employed,M,Urban,Offer1,Medsize,5619.068508,50335,140,9,54,0,1,456.52385,4,2,2011,Q3,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,2,2,2,1
143,YV64727,No,Premium,High School or Below,2011-02-16,Employed,M,Suburban,Offer3,Medsize,6692.143668,63221,168,28,49,0,1,806.4,16,2,2011,Upper Bound,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,2,2,1,1
144,LM19287,Yes,Extended,High School or Below,2011-02-24,Unemployed,F,Suburban,Offer1,Large,3731.504584,0,96,31,34,0,1,460.8,24,2,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,1,0,1,2
145,ZU18643,No,Extended,Bachelor,2011-01-18,Employed,M,Urban,Offer4,Medsize,3660.770258,64495,92,34,30,0,1,251.992083,18,1,2011,Lower Bound,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,1,2,2,1
146,AZ82578,No,Basic,College,2011-01-30,Unemployed,F,Suburban,Offer1,Medsize,7928.829252,0,72,7,75,0,2,345.6,30,1,2011,Q1,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0,1,1
147,XC67861,No,Basic,Bachelor,2011-01-09,Employed,F,Suburban,Offer1,Medsize,5011.751577,28859,67,24,51,3,4,321.6,9,1,2011,Q1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,2,1,1
148,YC43143,No,Extended,High School or Below,2011-02-01,Employed,F,Rural,Offer2,Medsize,7988.258292,77330,99,0,21,0,3,99.257608,1,2,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,1,2,0,1
149,EK59571,Yes,Premium,College,2011-02-28,Unemployed,M,Suburban,Offer1,Large,3885.456401,0,105,3,92,0,1,504.0,28,2,2011,Q3,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,2,0,1,2
150,GD83998,No,Basic,Bachelor,2011-01-31,Employed,M,Suburban,Offer4,Small,2659.337982,24495,70,29,65,0,1,336.0,31,1,2011,Q1,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,2,1,0
151,WA25797,Yes,Basic,High School or Below,2011-02-17,Employed,M,Rural,Offer2,Medsize,8564.768226,95697,107,29,29,0,9,178.006524,17,2,2011,Lower Bound,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,2,0,1
152,PD27940,No,Extended,High School or Below,2011-02-12,Disabled,M,Suburban,Offer4,Medsize,4885.162511,26372,126,11,7,0,1,604.8,12,2,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,0,1,1
153,BS77946,No,Extended,Bachelor,2011-02-24,Medical Leave,F,Rural,Offer1,Medsize,9753.307106,17514,127,2,5,0,3,8.312729,24,2,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,1
154,YM50253,No,Basic,Bachelor,2011-02-01,Employed,F,Urban,Offer2,Medsize,2946.153697,89270,74,17,90,0,1,316.599228,1,2,2011,Q1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,2,2,1
155,NR15332,No,Basic,High School or Below,2011-02-06,Employed,M,Suburban,Offer2,Small,2581.110945,29757,65,13,55,0,1,312.0,6,2,2011,Q1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0,2,1,0
156,RC62865,No,Extended,College,2011-01-23,Employed,M,Rural,Offer3,Medsize,3517.385764,51814,92,28,89,0,1,56.300724,23,1,2011,Lower Bound,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,2,0,1
157,CC15295,No,Extended,Bachelor,2011-01-21,Employed,F,Suburban,Offer2,Small,9743.350113,24028,82,14,27,0,2,393.6,21,1,2011,Q3,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,2,1,0
158,KA61892,Yes,Basic,College,2011-01-20,Retired,M,Suburban,Offer2,Medsize,3873.647046,28142,105,18,50,0,1,701.708239,20,1,2011,Upper Bound,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0,1,1,1
159,OS94884,No,Basic,Bachelor,2011-01-06,Employed,F,Rural,Offer1,Large,7649.28199,52705,64,14,8,1,2,128.705563,6,1,2011,Lower Bound,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,2,0,2
160,ND87334,No,Basic,High School or Below,2011-02-22,Unemployed,M,Suburban,Offer2,Medsize,2287.59692,0,63,1,5,0,1,679.368378,22,2,2011,Upper Bound,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0,0,1,1
161,ML93326,No,Basic,College,2011-02-27,Employed,F,Urban,Offer1,Medsize,4475.424592,84903,111,7,63,0,1,497.126827,27,2,2011,Q3,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,2,2,1
